%
Observatory Name: VENUS
Region: Saanich Inlet
Node Location: Central Node
Study Area: VIP
Site: VIP-16 from: 2012-Feb-26 to: 2012-Aug-12 Latitude(decdeg N): 48.6514 Longitude(decdeg W): 123.4791 Depth(m): 96
Site: VIP-17 from: 2012-Aug-12 to: 2012-Sep-22 Latitude(decdeg N): 48.6513 Longitude(decdeg W): 123.4864 Depth(m): 96
Water Property: Oxygen Units: ml/l
Device: Aanderaa Optode 4175 (S/N 18) from: 2011-Oct-02 to: 2012-Aug-12
Device: Aanderaa Optode 4175 (S/N 1684) from: 2012-Aug-13 to: 2012-Sep-22
Sample Period: 60s from:2011-10-04 to: 2012-08-13
Sample Period: 60s from:2012-08-13 to: 2012-09-22
This data set was concatenated from multiple devices and sites in the VIP study area.
This data has been averaged into 10 minute intervals.
Time given is the middle of the averaging bin. The mean of the time bin is also given.
Time Format: number of decimal days from the start of the current year (Start Time)
Data Gaps are represented by NaN's (Not a Number). See metadata for more information.
QC Flag: 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information.
Start Time: 2012-01-01 00:00:00
Time Zone: UTC
%
Time (UTC) , Oxygen (ml/l) , Oxygen QC Flag , Oxygen Number Data Averaged , Oxygen Standard Deviation , Oxygen Bin Time Mean
235.010417 ,   1.031493 , 7 , 10 ,   0.007830 , 235.010403
235.017361 ,   1.057600 , 7 , 10 ,   0.006852 , 235.017347
235.024306 ,   1.069541 , 7 , 10 ,   0.003299 , 235.024292
235.031250 ,   1.089273 , 7 , 10 ,   0.004374 , 235.031236
235.038194 ,   1.106068 , 7 , 10 ,   0.004607 , 235.038181
235.045139 ,   1.098633 , 7 , 10 ,   0.000935 , 235.045125
235.052083 ,   1.093185 , 7 , 10 ,   0.004498 , 235.052070
235.059028 ,   1.070090 , 7 , 10 ,   0.006387 , 235.059014
235.065972 ,   1.070653 , 7 , 10 ,   0.002657 , 235.065958
235.072917 ,   1.052047 , 7 , 10 ,   0.004851 , 235.072903
235.079861 ,   1.043255 , 7 , 10 ,   0.001204 , 235.079847
235.086806 ,   1.055340 , 7 , 10 ,   0.005502 , 235.086792
235.093750 ,   1.055371 , 7 , 10 ,   0.002559 , 235.093736
235.100694 ,   1.074144 , 7 , 10 ,   0.003678 , 235.100681
235.107639 ,   1.078024 , 7 , 10 ,   0.002538 , 235.107625
235.114583 ,   1.068085 , 7 , 10 ,   0.013587 , 235.114570
235.121528 ,   1.071117 , 7 , 10 ,   0.009639 , 235.121514
235.128472 ,   1.078781 , 7 , 10 ,   0.002554 , 235.128458
235.135417 ,   1.088817 , 7 , 10 ,   0.011381 , 235.135403
235.142361 ,   1.117541 , 7 , 10 ,   0.008848 , 235.142347
235.149306 ,   1.138512 , 7 , 10 ,   0.007973 , 235.149292
235.156250 ,   1.135697 , 7 , 10 ,   0.006550 , 235.156236
235.163194 ,   1.111770 , 7 , 10 ,   0.008442 , 235.163181
235.170139 ,   1.074965 , 7 , 10 ,   0.005481 , 235.170125
235.177083 ,   1.060539 , 7 , 10 ,   0.003023 , 235.177070
235.184028 ,   1.048073 , 7 , 10 ,   0.003437 , 235.184014
235.190972 ,   1.050979 , 7 , 10 ,   0.003299 , 235.190958
235.197917 ,   1.046393 , 7 , 10 ,   0.003970 , 235.197903
235.204861 ,   1.080713 , 7 , 10 ,   0.011132 , 235.204847
235.211806 ,   1.093216 , 7 , 10 ,   0.002837 , 235.211792
235.218750 ,   1.071885 , 7 , 10 ,   0.012032 , 235.218736
235.225694 ,   1.065616 , 7 , 10 ,   0.010210 , 235.225681
235.232639 ,   1.085983 , 7 , 10 ,   0.001631 , 235.232625
235.239583 ,   1.079569 , 7 , 10 ,   0.007556 , 235.239570
235.246528 ,   1.055041 , 7 , 10 ,   0.003327 , 235.246514
235.253472 ,   1.059772 , 7 , 10 ,   0.001168 , 235.253458
235.260417 ,   1.064083 , 7 , 10 ,   0.001711 , 235.260403
235.267361 ,   1.074754 , 7 , 10 ,   0.006572 , 235.267347
235.274306 ,   1.097600 , 7 , 10 ,   0.006133 , 235.274292
235.281250 ,   1.101531 , 7 , 10 ,   0.003270 , 235.281236
235.288194 ,   1.080379 , 7 , 10 ,   0.011822 , 235.288181
235.295139 ,   1.060732 , 7 , 10 ,   0.001353 , 235.295125
235.302083 ,   1.066578 , 7 , 10 ,   0.002026 , 235.302070
235.309028 ,   1.075571 , 7 , 10 ,   0.004856 , 235.309014
235.315972 ,   1.088873 , 7 , 10 ,   0.003116 , 235.315958
235.322917 ,   1.083894 , 7 , 10 ,   0.001473 , 235.322903
235.329861 ,   1.090206 , 7 , 10 ,   0.003745 , 235.329847
235.336806 ,   1.095701 , 7 , 10 ,   0.003207 , 235.336792
235.343750 ,   1.105438 , 7 , 10 ,   0.002825 , 235.343736
235.350694 ,   1.110704 , 7 , 10 ,   0.001306 , 235.350681
235.357639 ,   1.116692 , 7 , 10 ,   0.002369 , 235.357625
235.364583 ,   1.117291 , 7 , 10 ,   0.005900 , 235.364570
235.371528 ,   1.112894 , 7 , 10 ,   0.002999 , 235.371514
235.378472 ,   1.107015 , 7 , 10 ,   0.002067 , 235.378458
235.385417 ,   1.106522 , 7 , 10 ,   0.002211 , 235.385403
235.392361 ,   1.093340 , 7 , 10 ,   0.003647 , 235.392347
235.399306 ,   1.110217 , 7 , 10 ,   0.005889 , 235.399292
235.406250 ,   1.115051 , 7 , 10 ,   0.001366 , 235.406236
235.413194 ,   1.119622 , 7 , 10 ,   0.002300 , 235.413181
235.420139 ,   1.119548 , 7 , 10 ,   0.002302 , 235.420125
235.427083 ,   1.108764 , 7 , 10 ,   0.004898 , 235.427070
235.434028 ,   1.092927 , 7 , 10 ,   0.005242 , 235.434014
235.440972 ,   1.077198 , 7 , 10 ,   0.005852 , 235.440958
235.447917 ,   1.058667 , 7 , 10 ,   0.004843 , 235.447903
235.454861 ,   1.051418 , 7 , 10 ,   0.002834 , 235.454847
235.461806 ,   1.045734 , 7 , 10 ,   0.005257 , 235.461792
235.468750 ,   1.036361 , 7 , 10 ,   0.000562 , 235.468736
235.475694 ,   1.040266 , 7 , 10 ,   0.004328 , 235.475681
235.482639 ,   1.057899 , 7 , 10 ,   0.007521 , 235.482625
235.489583 ,   1.083557 , 7 , 10 ,   0.004893 , 235.489570
235.496528 ,   1.094426 , 7 , 10 ,   0.016119 , 235.496514
235.503472 ,   1.089660 , 7 , 10 ,   0.008556 , 235.503458
235.510417 ,   1.055499 , 7 , 10 ,   0.010595 , 235.510403
235.517361 ,   1.030431 , 7 , 10 ,   0.003664 , 235.517347
235.524306 ,   1.023087 , 7 , 10 ,   0.002706 , 235.524292
235.531250 ,   1.019724 , 7 , 10 ,   0.003427 , 235.531236
235.538194 ,   1.039066 , 7 , 10 ,   0.004087 , 235.538181
235.545139 ,   1.011552 , 7 , 10 ,   0.016191 , 235.545125
235.552083 ,   0.983546 , 7 , 10 ,   0.003223 , 235.552070
235.559028 ,   0.982309 , 7 , 10 ,   0.010031 , 235.559014
235.565972 ,   0.987536 , 7 , 10 ,   0.002073 , 235.565958
235.572917 ,   0.982442 , 7 , 10 ,   0.000719 , 235.572903
235.579861 ,   0.975459 , 7 , 10 ,   0.003517 , 235.579847
235.586806 ,   0.971039 , 7 , 10 ,   0.001602 , 235.586792
235.593750 ,   0.967234 , 7 , 10 ,   0.001152 , 235.593736
235.600694 ,   0.975424 , 7 , 10 ,   0.012617 , 235.600681
235.607639 ,   0.965204 , 7 , 10 ,   0.003787 , 235.607625
235.614583 ,   0.965014 , 7 , 10 ,   0.002750 , 235.614570
235.621528 ,   0.952107 , 7 , 10 ,   0.009703 , 235.621514
235.628472 ,   0.938413 , 7 , 10 ,   0.003004 , 235.628458
235.635417 ,   0.945867 , 7 , 10 ,   0.001739 , 235.635403
235.642361 ,   0.938077 , 7 , 10 ,   0.007547 , 235.642347
235.649306 ,   0.977978 , 7 , 10 ,   0.019204 , 235.649292
235.656250 ,   1.047289 , 7 , 10 ,   0.015630 , 235.656236
235.663194 ,   1.051694 , 7 , 10 ,   0.012099 , 235.663181
235.670139 ,   1.011737 , 7 , 10 ,   0.015055 , 235.670125
235.677083 ,   0.959090 , 7 , 10 ,   0.019579 , 235.677070
235.684028 ,   0.856077 , 7 , 10 ,   0.019558 , 235.684014
235.690972 ,   0.888534 , 7 , 10 ,   0.019560 , 235.690958
235.697917 ,   0.911675 , 7 , 10 ,   0.013125 , 235.697903
235.704861 ,   0.978442 , 7 , 10 ,   0.020863 , 235.704847
235.711806 ,   0.964769 , 7 , 10 ,   0.016023 , 235.711792
235.718750 ,   0.979934 , 7 , 10 ,   0.006871 , 235.718736
235.725694 ,   1.016215 , 7 , 10 ,   0.023685 , 235.725681
235.732639 ,   1.021615 , 7 , 10 ,   0.004076 , 235.732625
235.739583 ,   1.019578 , 7 , 10 ,   0.004820 , 235.739570
235.746528 ,   1.026427 , 7 , 10 ,   0.006392 , 235.746514
235.753472 ,   1.057492 , 7 , 10 ,   0.008911 , 235.753458
235.760417 ,   1.071435 , 7 , 10 ,   0.002928 , 235.760403
235.767361 ,   1.053127 , 7 , 10 ,   0.003053 , 235.767347
235.774306 ,   1.054135 , 7 , 10 ,   0.004960 , 235.774292
235.781250 ,   1.042904 , 7 , 10 ,   0.014111 , 235.781236
235.788194 ,   1.026547 , 7 , 10 ,   0.008071 , 235.788181
235.795139 ,   1.034086 , 7 , 10 ,   0.004642 , 235.795125
235.802083 ,   1.009118 , 7 , 10 ,   0.006667 , 235.802070
235.809028 ,   1.008239 , 7 , 10 ,   0.005693 , 235.809014
235.815972 ,   1.020080 , 7 , 10 ,   0.016181 , 235.815958
235.822917 ,   1.031112 , 7 , 10 ,   0.007144 , 235.822903
235.829861 ,   1.010451 , 7 , 10 ,   0.003112 , 235.829847
235.836806 ,   1.023376 , 7 , 10 ,   0.012557 , 235.836792
235.843750 ,   0.991880 , 7 , 10 ,   0.002439 , 235.843736
235.850694 ,   1.001819 , 7 , 10 ,   0.004546 , 235.850681
235.857639 ,   1.039077 , 7 , 10 ,   0.013843 , 235.857625
235.864583 ,   1.077165 , 7 , 10 ,   0.008510 , 235.864570
235.871528 ,   1.051947 , 7 , 10 ,   0.007318 , 235.871514
235.878472 ,   1.025607 , 7 , 10 ,   0.005997 , 235.878458
235.885417 ,   1.015216 , 7 , 10 ,   0.002394 , 235.885403
235.892361 ,   0.997488 , 7 , 10 ,   0.015671 , 235.892347
235.899306 ,   0.995722 , 7 , 10 ,   0.006530 , 235.899292
235.906250 ,   0.974085 , 7 , 10 ,   0.006347 , 235.906236
235.913194 ,   0.980930 , 7 , 10 ,   0.008307 , 235.913181
235.920139 ,   1.006983 , 7 , 10 ,   0.007974 , 235.920125
235.927083 ,   1.020338 , 7 , 10 ,   0.001666 , 235.927070
235.934028 ,   0.970875 , 7 , 10 ,   0.026727 , 235.934014
235.940972 ,   0.856956 , 7 , 10 ,   0.046147 , 235.940958
235.947917 ,   0.740858 , 7 , 10 ,   0.020594 , 235.947903
235.954861 ,   0.673643 , 7 , 10 ,   0.011793 , 235.954847
235.961806 ,   0.726689 , 7 , 10 ,   0.051881 , 235.961792
235.968750 ,   0.843510 , 7 , 10 ,   0.036511 , 235.968736
235.975694 ,   0.912075 , 7 , 10 ,   0.020558 , 235.975681
235.982639 ,   0.814810 , 7 , 10 ,   0.030518 , 235.982625
235.989583 ,   0.856118 , 7 , 10 ,   0.030467 , 235.989570
235.996528 ,   0.887566 , 7 , 10 ,   0.037098 , 235.996514
236.003472 ,   0.863120 , 7 , 10 ,   0.038239 , 236.003458
236.010417 ,   0.850229 , 7 , 10 ,   0.066897 , 236.010403
236.017361 ,   0.887752 , 7 , 10 ,   0.030677 , 236.017347
236.024306 ,   0.930742 , 7 , 10 ,   0.028792 , 236.024292
236.031250 ,   0.963231 , 7 , 10 ,   0.004367 , 236.031236
236.038194 ,   0.964619 , 7 , 10 ,   0.007445 , 236.038181
236.045139 ,   0.988144 , 7 , 10 ,   0.003356 , 236.045125
236.052083 ,   0.985037 , 7 , 10 ,   0.004041 , 236.052070
236.059028 ,   0.989805 , 7 , 10 ,   0.004749 , 236.059014
236.065972 ,   0.967316 , 7 , 10 ,   0.010514 , 236.065958
236.072917 ,   1.018239 , 7 , 10 ,   0.015041 , 236.072903
236.079861 ,   1.041558 , 7 , 10 ,   0.007228 , 236.079847
236.086806 ,   1.017725 , 7 , 10 ,   0.036325 , 236.086792
236.093750 ,   0.951451 , 7 , 10 ,   0.008913 , 236.093736
236.100694 ,   0.974065 , 7 , 10 ,   0.006478 , 236.100681
236.107639 ,   0.990671 , 7 , 10 ,   0.007023 , 236.107625
236.114583 ,   1.006110 , 7 , 10 ,   0.003724 , 236.114570
236.121528 ,   1.031571 , 7 , 10 ,   0.016440 , 236.121514
236.128472 ,   1.043343 , 7 , 10 ,   0.007232 , 236.128458
236.135417 ,   1.027660 , 7 , 10 ,   0.008847 , 236.135403
236.142361 ,   1.018120 , 7 , 10 ,   0.002971 , 236.142347
236.149306 ,   1.030485 , 7 , 10 ,   0.002462 , 236.149292
236.156250 ,   1.025916 , 7 , 10 ,   0.002277 , 236.156236
236.163194 ,   1.019195 , 7 , 10 ,   0.008848 , 236.163181
236.170139 ,   1.006897 , 7 , 10 ,   0.004542 , 236.170125
236.177083 ,   1.019148 , 7 , 10 ,   0.004107 , 236.177070
236.184028 ,   1.020183 , 7 , 10 ,   0.004046 , 236.184014
236.190972 ,   1.014753 , 7 , 10 ,   0.002832 , 236.190958
236.197917 ,   1.017252 , 7 , 10 ,   0.005330 , 236.197903
236.204861 ,   1.007959 , 7 , 10 ,   0.007228 , 236.204847
236.211806 ,   1.001731 , 7 , 10 ,   0.007290 , 236.211792
236.218750 ,   1.000444 , 7 , 10 ,   0.003770 , 236.218736
236.225694 ,   1.003660 , 7 , 10 ,   0.004456 , 236.225681
236.232639 ,   1.014704 , 7 , 10 ,   0.000599 , 236.232625
236.239583 ,   1.012642 , 7 , 10 ,   0.002234 , 236.239570
236.246528 ,   1.013097 , 7 , 10 ,   0.005123 , 236.246514
236.253472 ,   1.028340 , 7 , 10 ,   0.009930 , 236.253458
236.260417 ,   1.060828 , 7 , 10 ,   0.007385 , 236.260403
236.267361 ,   1.060224 , 7 , 10 ,   0.006711 , 236.267347
236.274306 ,   1.037824 , 7 , 10 ,   0.003786 , 236.274292
236.281250 ,   0.926444 , 7 , 10 ,   0.074493 , 236.281236
236.288194 ,   0.803470 , 7 , 10 ,   0.017457 , 236.288181
236.295139 ,   0.779071 , 7 , 10 ,   0.003097 , 236.295125
236.302083 ,   0.797231 , 7 , 10 ,   0.010187 , 236.302070
236.309028 ,   0.863066 , 7 , 10 ,   0.043630 , 236.309014
236.315972 ,   0.928814 , 7 , 10 ,   0.027633 , 236.315958
236.322917 ,   0.903898 , 7 , 10 ,   0.013864 , 236.322903
236.329861 ,   0.894527 , 7 , 10 ,   0.037537 , 236.329847
236.336806 ,   0.874074 , 7 , 10 ,   0.067086 , 236.336792
236.343750 ,   0.844575 , 7 , 10 ,   0.032929 , 236.343736
236.350694 ,   0.870482 , 7 , 10 ,   0.012303 , 236.350681
236.357639 ,   0.881797 , 7 , 10 ,   0.009707 , 236.357625
236.364583 ,   0.878047 , 7 , 10 ,   0.012643 , 236.364570
236.371528 ,   0.912537 , 7 , 10 ,   0.006289 , 236.371514
236.378472 ,   0.927921 , 7 , 10 ,   0.004648 , 236.378458
236.385417 ,   0.963939 , 7 , 10 ,   0.016151 , 236.385403
236.392361 ,   0.969354 , 7 , 10 ,   0.027586 , 236.392347
236.399306 ,   1.005965 , 7 , 10 ,   0.004265 , 236.399292
236.406250 ,   1.034316 , 7 , 10 ,   0.014605 , 236.406236
236.413194 ,   1.064953 , 7 , 10 ,   0.007029 , 236.413181
236.420139 ,   1.071094 , 7 , 10 ,   0.009298 , 236.420125
236.427083 ,   1.040989 , 7 , 10 ,   0.018013 , 236.427070
236.434028 ,   0.995153 , 7 , 10 ,   0.017428 , 236.434014
236.440972 ,   1.015528 , 7 , 10 ,   0.007068 , 236.440958
236.447917 ,   1.043383 , 7 , 10 ,   0.008056 , 236.447903
236.454861 ,   1.067876 , 7 , 10 ,   0.009571 , 236.454847
236.461806 ,   1.056342 , 7 , 10 ,   0.005596 , 236.461792
236.468750 ,   1.039846 , 7 , 10 ,   0.005250 , 236.468736
236.475694 ,   1.035176 , 7 , 10 ,   0.003928 , 236.475681
236.482639 ,   1.047238 , 7 , 10 ,   0.004928 , 236.482625
236.489583 ,   1.043197 , 7 , 10 ,   0.009044 , 236.489570
236.496528 ,   1.016554 , 7 , 10 ,   0.002184 , 236.496514
236.503472 ,   1.022195 , 7 , 10 ,   0.004407 , 236.503458
236.510417 ,   1.037282 , 7 , 10 ,   0.002283 , 236.510403
236.517361 ,   1.038614 , 7 , 10 ,   0.000532 , 236.517347
236.524306 ,   1.034113 , 7 , 10 ,   0.001771 , 236.524292
236.531250 ,   1.056732 , 7 , 10 ,   0.011741 , 236.531236
236.538194 ,   1.043774 , 7 , 10 ,   0.007565 , 236.538181
236.545139 ,   1.016873 , 7 , 10 ,   0.006859 , 236.545125
236.552083 ,   0.994979 , 7 , 10 ,   0.008348 , 236.552070
236.559028 ,   0.995536 , 7 , 10 ,   0.004437 , 236.559014
236.565972 ,   0.979658 , 7 , 10 ,   0.004584 , 236.565958
236.572917 ,   0.969479 , 7 , 10 ,   0.012733 , 236.572903
236.579861 ,   0.849008 , 7 , 10 ,   0.048424 , 236.579847
236.586806 ,   0.822332 , 7 , 10 ,   0.016102 , 236.586792
236.593750 ,   0.812364 , 7 , 10 ,   0.022108 , 236.593736
236.600694 ,   0.879235 , 7 , 10 ,   0.005755 , 236.600681
236.607639 ,   0.901065 , 7 , 10 ,   0.008891 , 236.607625
236.614583 ,   0.900522 , 7 , 10 ,   0.002490 , 236.614570
236.621528 ,   0.941196 , 7 , 10 ,   0.021218 , 236.621514
236.628472 ,   1.003628 , 7 , 10 ,   0.021420 , 236.628458
236.635417 ,   1.048483 , 7 , 10 ,   0.002928 , 236.635403
236.642361 ,   1.038524 , 7 , 10 ,   0.006091 , 236.642347
236.649306 ,   0.960266 , 7 , 10 ,   0.043765 , 236.649292
236.656250 ,   0.949456 , 7 , 10 ,   0.008440 , 236.656236
236.663194 ,   0.953964 , 7 , 10 ,   0.003256 , 236.663181
236.670139 ,   0.945804 , 7 , 10 ,   0.006799 , 236.670125
236.677083 ,   0.920921 , 7 , 10 ,   0.008371 , 236.677070
236.684028 ,   0.919184 , 7 , 10 ,   0.001818 , 236.684014
236.690972 ,   0.933747 , 7 , 10 ,   0.007585 , 236.690958
236.697917 ,   0.938733 , 7 , 10 ,   0.002235 , 236.697903
236.704861 ,   0.920824 , 7 , 10 ,   0.009259 , 236.704847
236.711806 ,   0.899333 , 7 , 10 ,   0.007621 , 236.711792
236.718750 ,   0.876316 , 7 , 10 ,   0.006529 , 236.718736
236.725694 ,   0.853305 , 7 , 10 ,   0.008996 , 236.725681
236.732639 ,   0.849044 , 7 , 10 ,   0.015769 , 236.732625
236.739583 ,   0.900759 , 7 , 10 ,   0.015883 , 236.739570
236.746528 ,   0.924044 , 7 , 10 ,   0.005988 , 236.746514
236.753472 ,   0.928261 , 7 , 10 ,   0.009430 , 236.753458
236.760417 ,   0.945293 , 7 , 10 ,   0.009686 , 236.760403
236.767361 ,   0.952517 , 7 , 10 ,   0.005000 , 236.767347
236.774306 ,   0.966766 , 7 , 10 ,   0.002620 , 236.774292
236.781250 ,   0.952395 , 7 , 10 ,   0.002680 , 236.781236
236.788194 ,   0.970418 , 7 , 10 ,   0.012975 , 236.788181
236.795139 ,   0.980222 , 7 , 10 ,   0.029062 , 236.795125
236.802083 ,   0.952619 , 7 , 10 ,   0.018768 , 236.802070
236.809028 ,   0.959717 , 7 , 10 ,   0.012240 , 236.809014
236.815972 ,   0.952721 , 7 , 10 ,   0.007235 , 236.815958
236.822917 ,   0.981115 , 7 , 10 ,   0.013253 , 236.822903
236.829861 ,   1.031976 , 7 , 10 ,   0.011567 , 236.829847
236.836806 ,   1.004216 , 7 , 10 ,   0.012852 , 236.836792
236.843750 ,   0.974372 , 7 , 10 ,   0.008191 , 236.843736
236.850694 ,   0.952921 , 7 , 10 ,   0.005220 , 236.850681
236.857639 ,   0.960699 , 7 , 10 ,   0.006928 , 236.857625
236.864583 ,   0.975776 , 7 , 10 ,   0.001661 , 236.864570
236.871528 ,   0.966947 , 7 , 10 ,   0.002969 , 236.871514
236.878472 ,   0.952646 , 7 , 10 ,   0.005296 , 236.878458
236.885417 ,   0.958013 , 7 , 10 ,   0.008417 , 236.885403
236.892361 ,   0.949023 , 7 , 10 ,   0.011511 , 236.892347
236.899306 ,   0.953288 , 7 , 10 ,   0.008155 , 236.899292
236.906250 ,   0.960532 , 7 , 10 ,   0.001843 , 236.906236
236.913194 ,   0.975847 , 7 , 10 ,   0.005392 , 236.913181
236.920139 ,   0.965674 , 7 , 10 ,   0.004452 , 236.920125
236.927083 ,   0.976022 , 7 , 10 ,   0.002773 , 236.927070
236.934028 ,   0.960515 , 7 , 10 ,   0.004828 , 236.934014
236.940972 ,   0.983397 , 7 , 10 ,   0.009801 , 236.940958
236.947917 ,   1.011109 , 7 , 10 ,   0.006448 , 236.947903
236.954861 ,   0.999267 , 7 , 10 ,   0.008086 , 236.954847
236.961806 ,   1.042164 , 7 , 10 ,   0.026012 , 236.961792
236.968750 ,   1.074698 , 7 , 10 ,   0.001869 , 236.968736
236.975694 ,   1.029939 , 7 , 10 ,   0.019814 , 236.975681
236.982639 ,   1.003784 , 7 , 10 ,   0.006307 , 236.982625
236.989583 ,   0.982715 , 7 , 10 ,   0.004976 , 236.989570
236.996528 ,   0.950155 , 7 , 10 ,   0.026149 , 236.996514
237.003472 ,   0.866746 , 7 , 10 ,   0.008929 , 237.003458
237.010417 ,   0.892204 , 7 , 10 ,   0.018910 , 237.010403
237.017361 ,   0.840881 , 7 , 10 ,   0.007209 , 237.017347
237.024306 ,   0.840330 , 7 , 10 ,   0.005542 , 237.024292
237.031250 ,   0.861190 , 7 , 10 ,   0.006038 , 237.031236
237.038194 ,   0.887841 , 7 , 10 ,   0.005826 , 237.038181
237.045139 ,   0.876118 , 7 , 10 ,   0.004694 , 237.045125
237.052083 ,   0.870399 , 7 , 10 ,   0.004334 , 237.052070
237.059028 ,   0.892866 , 7 , 10 ,   0.015358 , 237.059014
237.065972 ,   0.945086 , 7 , 10 ,   0.015485 , 237.065958
237.072917 ,   0.959575 , 7 , 10 ,   0.004711 , 237.072903
237.079861 ,   0.987630 , 7 , 10 ,   0.005686 , 237.079847
237.086806 ,   1.008326 , 7 , 10 ,   0.003784 , 237.086792
237.093750 ,   0.992824 , 7 , 10 ,   0.012471 , 237.093736
237.100694 ,   0.978078 , 7 , 10 ,   0.003161 , 237.100681
237.107639 ,   0.962821 , 7 , 10 ,   0.005354 , 237.107625
237.114583 ,   0.955911 , 7 , 10 ,   0.001931 , 237.114570
237.121528 ,   0.959380 , 7 , 10 ,   0.002134 , 237.121514
237.128472 ,   0.964835 , 7 , 10 ,   0.004246 , 237.128458
237.135417 ,   0.963917 , 7 , 10 ,   0.004569 , 237.135403
237.142361 ,   0.946941 , 7 , 10 ,   0.006722 , 237.142347
237.149306 ,   0.922521 , 7 , 10 ,   0.010782 , 237.149292
237.156250 ,   0.885969 , 7 , 10 ,   0.007158 , 237.156236
237.163194 ,   0.872433 , 7 , 10 ,   0.005299 , 237.163181
237.170139 ,   0.859691 , 7 , 10 ,   0.001914 , 237.170125
237.177083 ,   0.850454 , 7 , 10 ,   0.003431 , 237.177070
237.184028 ,   0.853938 , 7 , 10 ,   0.012611 , 237.184014
237.190972 ,   0.895924 , 7 , 10 ,   0.007474 , 237.190958
237.197917 ,   0.861503 , 7 , 10 ,   0.008417 , 237.197903
237.204861 ,   0.847841 , 7 , 10 ,   0.001254 , 237.204847
237.211806 ,   0.843204 , 7 , 10 ,   0.002310 , 237.211792
237.218750 ,   0.841652 , 7 , 10 ,   0.001027 , 237.218736
237.225694 ,   0.844183 , 7 , 10 ,   0.001506 , 237.225681
237.232639 ,   0.835375 , 7 , 10 ,   0.005500 , 237.232625
237.239583 ,   0.815649 , 7 , 10 ,   0.005951 , 237.239570
237.246528 ,   0.801714 , 7 , 10 ,   0.002237 , 237.246514
237.253472 ,   0.809262 , 7 , 10 ,   0.000897 , 237.253458
237.260417 ,   0.807502 , 7 , 10 ,   0.001390 , 237.260403
237.267361 ,   0.808095 , 7 , 10 ,   0.003366 , 237.267347
237.274306 ,   0.807517 , 7 , 10 ,   0.001744 , 237.274292
237.281250 ,   0.815970 , 7 , 10 ,   0.002909 , 237.281236
237.288194 ,   0.820009 , 7 , 10 ,   0.002244 , 237.288181
237.295139 ,   0.828419 , 7 , 10 ,   0.004673 , 237.295125
237.302083 ,   0.858283 , 7 , 10 ,   0.011279 , 237.302070
237.309028 ,   0.899527 , 7 , 10 ,   0.014417 , 237.309014
237.315972 ,   0.918909 , 7 , 10 ,   0.005375 , 237.315958
237.322917 ,   0.948887 , 7 , 10 ,   0.012476 , 237.322903
237.329861 ,   0.975584 , 7 , 10 ,   0.002507 , 237.329847
237.336806 ,   0.963084 , 7 , 10 ,   0.015582 , 237.336792
237.343750 ,   0.909148 , 7 , 10 ,   0.009654 , 237.343736
237.350694 ,   0.897091 , 7 , 10 ,   0.002252 , 237.350681
237.357639 ,   0.873126 , 7 , 10 ,   0.012291 , 237.357625
237.364583 ,   0.849947 , 7 , 10 ,   0.012256 , 237.364570
237.371528 ,   0.911571 , 7 , 10 ,   0.024446 , 237.371514
237.378472 ,   0.976757 , 7 , 10 ,   0.017929 , 237.378458
237.385417 ,   0.907164 , 7 , 10 ,   0.038401 , 237.385403
237.392361 ,   0.861414 , 7 , 10 ,   0.017654 , 237.392347
237.399306 ,   0.806759 , 7 , 10 ,   0.010008 , 237.399292
237.406250 ,   0.809758 , 7 , 10 ,   0.004309 , 237.406236
237.413194 ,   0.818498 , 7 , 10 ,   0.008935 , 237.413181
237.420139 ,   0.848868 , 7 , 10 ,   0.009896 , 237.420125
237.427083 ,   0.860658 , 7 , 10 ,   0.001561 , 237.427070
237.434028 ,   0.861948 , 7 , 10 ,   0.000671 , 237.434014
237.440972 ,   0.867809 , 7 , 10 ,   0.005769 , 237.440958
237.447917 ,   0.872588 , 7 , 10 ,   0.003865 , 237.447903
237.454861 ,   0.898323 , 7 , 10 ,   0.007637 , 237.454847
237.461806 ,   0.920528 , 7 , 10 ,   0.003190 , 237.461792
237.468750 ,   0.916957 , 7 , 10 ,   0.002316 , 237.468736
237.475694 ,   0.887532 , 7 , 10 ,   0.011875 , 237.475681
237.482639 ,   0.892074 , 7 , 10 ,   0.009299 , 237.482625
237.489583 ,   0.885369 , 7 , 10 ,   0.001896 , 237.489570
237.496528 ,   0.883066 , 7 , 10 ,   0.007647 , 237.496514
237.503472 ,   0.862741 , 7 , 10 ,   0.003682 , 237.503458
237.510417 ,   0.857696 , 7 , 10 ,   0.001365 , 237.510403
237.517361 ,   0.865494 , 7 , 10 ,   0.006314 , 237.517347
237.524306 ,   0.867971 , 7 , 10 ,   0.004840 , 237.524292
237.531250 ,   0.856540 , 7 , 10 ,   0.001505 , 237.531236
237.538194 ,   0.861831 , 7 , 10 ,   0.003146 , 237.538181
237.545139 ,   0.880378 , 7 , 10 ,   0.005897 , 237.545125
237.552083 ,   0.895745 , 7 , 10 ,   0.003177 , 237.552070
237.559028 ,   0.908322 , 7 , 10 ,   0.003821 , 237.559014
237.565972 ,   0.926847 , 7 , 10 ,   0.013865 , 237.565958
